goldPerSecond,ability1Name,XP,primaryAbilityResourceMax,ultimateName,level,healthRegen,ability1CooldownRemaining,lifeSteal,primaryAbilityResource,ability2Name,goldStats,summonerSpell1Name,ability3Level,ability3CooldownRemaining,magicResist,ability4CooldownRemaining,abilityPower,armor,playerName,magicPenetrationPercentBonus,cooldownReduction,summonerSpell2Name,health,currentGold,XPForNextLevel,primaryAbilityResourceRegen,alive,summonerSpell1CooldownRemaining,ultimateCooldownRemaining,shutdownValue,ccReduction,attackDamage,magicPenetration,ability1Level,participantID,spellVamp,totalGold,attackSpeed,respawnTimer,ability2Level,teamID,ability2CooldownRemaining,healthMax,championName,armorPenetrationPercentBonus,position,ability4Level,armorPenetrationPercent,armorPenetration,ability4Name,ability3Name,accountID,summonerSpell2CooldownRemaining,magicPenetrationPercent,MINIONS_KILLED,NEUTRAL_MINIONS_KILLED,NEUTRAL_MINIONS_KILLED_YOUR_JUNGLE,NEUTRAL_MINIONS_KILLED_ENEMY_JUNGLE,CHAMPIONS_KILLED,NUM_DEATHS,ASSISTS,PERK0,PERK0_VAR1,PERK0_VAR2,PERK0_VAR3,PERK1,PERK1_VAR1,PERK1_VAR2,PERK1_VAR3,PERK2,PERK2_VAR1,PERK2_VAR2,PERK2_VAR3,PERK3,PERK3_VAR1,PERK3_VAR2,PERK3_VAR3,PERK4,PERK4_VAR1,PERK4_VAR2,PERK4_VAR3,PERK5,PERK5_VAR1,PERK5_VAR2,PERK5_VAR3,WARD_PLACED,WARD_KILLED,VISION_SCORE,TOTAL_DAMAGE_DEALT,PHYSICAL_DAMAGE_DEALT_PLAYER,MAGIC_DAMAGE_DEALT_PLAYER,TRUE_DAMAGE_DEALT_PLAYER,TOTAL_DAMAGE_DEALT_TO_CHAMPIONS,PHYSICAL_DAMAGE_DEALT_TO_CHAMPIONS,MAGIC_DAMAGE_DEALT_TO_CHAMPIONS,TRUE_DAMAGE_DEALT_TO_CHAMPIONS,TOTAL_DAMAGE_TAKEN,PHYSICAL_DAMAGE_TAKEN,MAGIC_DAMAGE_TAKEN,TRUE_DAMAGE_TAKEN,TOTAL_DAMAGE_SELF_MITIGATED,TOTAL_DAMAGE_SHIELDED_ON_TEAMMATES,TOTAL_DAMAGE_DEALT_TO_BUILDINGS,TOTAL_DAMAGE_DEALT_TO_TURRETS,TOTAL_DAMAGE_DEALT_TO_OBJECTIVES,TOTAL_TIME_CROWD_CONTROL_DEALT,TOTAL_TIME_CROWD_CONTROL_DEALT_TO_CHAMPIONS,TOTAL_HEAL_ON_TEAMMATES,TIME_CCING_OTHERS,BASIC_PINGS,COMMAND_PINGS,DANGER_PINGS,GET_BACK_PINGS,RETREAT_PINGS,ON_MY_WAY_PINGS,ASSIST_ME_PINGS,ENEMY_MISSING_PINGS,PUSH_PINGS,ALL_IN_PINGS,HOLD_PINGS,BAIT_PINGS,VISION_CLEARED_PINGS,ENEMY_VISION_PINGS,NEED_VISION_PINGS,WINNER,TEAMNAME,TEAMTRI,platformGameId
0,AzirQWrapper,15233,1619,AzirR,16,35,0,0,1619,AzirW,"{'itemUndo': 800, 'killStructure': 700, 'killMinion': 4658, 'killChampion': 600, 'starting': 500, 'killNeutralMinion': 491, 'ambient': 2732, 'globalTeam': 300, 'misc': 130, 'killPalisade': 525, 'assist': 812}",SummonerFlash,3,0,48,0,295,135,FNC Humanoid,0,0,S12_SummonerTeleportUpgrade,1407,1276,16480,251,True,102.8973388671875,0,400,6,121,0,5,3,0,11450,249,0,5,100,0,2342,Azir,0,"{'x': 13227, 'z': 12752}",3,0,0,AzirR,AzirEWrapper,2382321375864384,168.8397216796875,39,234,21.499998092651367,12.5,8,2,0,10,8010,300.3901062011719,0,0,8009,2503.03173828125,0,0,9104,13,10,0,8017,215.2171173095703,0,0,8345,3,0,0,8347,0,0,0,12,7,28.32225799560547,157492.640625,7505.994140625,149986.703125,0,19606.701171875,249.73023986816406,19356.970703125,0,13881.2578125,10968.546875,2278.810546875,633.891845703125,12969.2255859375,0,7479.15771484375,7479.15771484375,8307.2216796875,141.36380004882812,30.90558624267578,0,9.67927360534668,0,14,0,0,0,56,0,8,1,0,0,0,0,0,0,1,Fnatic,FNC,ESPORTSTMNT03:3220115
0,XayahQ,11443,943,XayahR,14,24,1.3505859375,5,620,XayahW,"{'misc': 180, 'killStructure': 800, 'killMinion': 4454, 'shutdownReward': 150, 'killPalisade': 175, 'starting': 500, 'ambient': 2732, 'killChampion': 2169, 'itemSold': 240, 'killNeutralMinion': 624, 'globalTeam': 300, 'assist': 142}",SummonerHaste,5,2.864013671875,45,72.625732421875,23,81,FNC Noah,0,0,SummonerFlash,1107,1937,13020,35,True,5.14208984375,72.625732421875,700,6,263,0,2,4,0,12227,237,0,5,100,9.275634765625,2008,Xayah,0,"{'x': 13955, 'z': 13215}",2,18,0,XayahR,XayahE,2629578591462784,87.962890625,0,215,31.999996185302734,19.999998092651367,4,8,1,2,8008,52,5,0,8009,1573.760009765625,0,0,9103,18,10,0,8017,752.1284790039062,0,0,8345,3,0,0,8347,0,0,0,12,6,31.823575973510742,159871.03125,158490.390625,610.632080078125,770.0001220703125,14710.0849609375,14452.5302734375,167.55526733398438,90,8576.4228515625,5700.7529296875,2488.684814453125,386.9843444824219,4420.35107421875,0,6542.1708984375,6542.1708984375,27457.28515625,74.081787109375,23.491455078125,0,15.40151309967041,0,64,0,2,1,70,36,7,0,3,1,0,0,0,0,1,Fnatic,FNC,ESPORTSTMNT03:3220115
30,NautilusAnchorDrag,7105,763,NautilusGrandLine,10,51,0,0,350,NautilusPiercingGaze,"{'itemUndo': 1675, 'starting': 500, 'supportItem': 693, 'ambient': 3083, 'killNeutralMinion': 66, 'killStructure': 650, 'misc': 160, 'globalTeam': 300, 'assist': 520}",SummonerFlashPerksHextechFlashtraptionV2,1,0,96,68.448974609375,44,145,FNC Trymbi,0,0,SummonerDot,1622,959,7300,25,True,5.1781005859375,68.448974609375,0,6,105,0,5,5,0,5973,117,0,3,100,0,2170,Nautilus,0,"{'x': 13764, 'z': 13039}",1,0,0,NautilusGrandLine,NautilusSplashZone,2418255465997696,139.1954345703125,0,25,0,0,0,0,2,7,8351,40,544,0,8306,3,0,0,8316,218.352783203125,0,0,8347,0,0,0,8429,50.32482147216797,12.606571197509766,11.619999885559082,8463,868.5454711914062,0,0,25,4,50.67779541015625,16999.611328125,5148.80029296875,5601.90966796875,6248.89697265625,3640.8291015625,950.6065673828125,2210.22314453125,480,6265.9853515625,4579.1181640625,1393.564697265625,293.3018798828125,9235.6689453125,620.117919921875,401.072998046875,401.072998046875,1294.121337890625,182.93038940429688,105.69564819335938,507.47900390625,30.34885025024414,0,38,0,1,0,18,10,8,0,0,1,2,0,1,0,1,Fnatic,FNC,ESPORTSTMNT03:3220115
0,KSanteQ,10446,1067,KSanteR,13,37,0,0,793,KSanteW,"{'misc': 180, 'killStructure': 100, 'killMinion': 3701, 'killChampion': 574, 'starting': 500, 'itemSold': 310, 'ambient': 2732, 'killPalisade': 350, 'assist': 20}",SummonerFlash,1,0,149,51.0411376953125,0,222,GAM Kiaya,0,0,S12_SummonerTeleportUpgrade,0,117,11440,35,False,86.496337890625,51.0411376953125,0,50,102,0,5,6,0,8158,137,19.950395584106445,5,200,0,2473,KSante,0,"{'x': 14184, 'z': 12268}",2,0,0,KSanteR,KSanteE,2858117630469312,26.5198974609375,0,180,0,0,0,2,4,0,8437,1304.3067626953125,748.7863159179688,0,8401,266.5439758300781,0,0,8444,1179.6968994140625,0,0,8242,109.5,0,0,8345,3,0,0,8347,0,0,0,11,4,23.895044326782227,89307.1796875,85828.625,1132.6732177734375,2345.85400390625,12415.3623046875,10778.6640625,1132.6732177734375,504.0235595703125,21323.697265625,14809.0048828125,5846.65380859375,668.0391845703125,27911.51171875,0,657.267333984375,657.267333984375,657.267333984375,1971.4473876953125,400.41888427734375,0,36.95021057128906,0,27,0,0,0,7,2,6,0,0,0,0,0,0,0,0,GAM Esports,GAM,ESPORTSTMNT03:3220115
0,SejuaniQ,7163,709,SejuaniR,10,73,0,0,652,SejuaniW,"{'misc': 190, 'starting': 500, 'killMinion': 112, 'killChampion': 300, 'ambient': 2732, 'killNeutralMinion': 2393, 'killStructure': 100, 'assist': 276}",SummonerSmiteAvatarDefensive,1,0,104,46.1309814453125,0,161,GAM Levi,0,0,SummonerFlash,0,84,7300,24,False,15.6937255859375,46.1309814453125,0,39,96,0,3,7,0,6604,137,22.865325927734375,5,200,0,2287,Sejuani,0,"{'x': 12786, 'z': 13200}",1,0,0,SejuaniR,SejuaniE,2604599911892288,177.90234375,0,11,95.5000228881836,86.0000228881836,0,1,5,2,8439,315.12213134765625,546.2660522460938,0,8463,361.4231262207031,0,0,8429,50.32482147216797,14.137520790100098,12.35101318359375,8242,43.25,0,0,8304,10,3,0,8347,0,0,0,7,4,21.877389907836914,121317.6171875,63975.6015625,24761.87890625,32580.216796875,7060.67236328125,3949.513671875,2418.587890625,692.572265625,25217.20703125,15840.314453125,8898.068359375,478.82354736328125,26751.052734375,0,74.24348449707031,74.24348449707031,12492.998046875,320.07159423828125,72.31979370117188,1541.768798828125,21.62812042236328,0,42,0,7,0,66,4,2,0,0,0,0,0,12,1,0,GAM Esports,GAM,ESPORTSTMNT03:3220115
0,JayceShockBlast,11428,1847,JayceStanceGtH,13,33,0,0,1847,JayceHyperCharge,"{'misc': 706, 'starting': 500, 'killMinion': 4273, 'killChampion': 1000, 'ambient': 2732, 'killStructure': 600, 'killPalisade': 175, 'killNeutralMinion': 271, 'shutdownReward': 300, 'assist': 105}",SummonerFlash,1,0,83,0,0,82,GAM Kati,0,0,S12_SummonerTeleportUpgrade,1863,283,11440,29,True,6.0732421875,0,0,30,314,0,6,8,0,10663,132,0,6,200,0,1863,Jayce,0,"{'x': 14340, 'z': 14391}",1,18,0,JayceStanceGtH,JayceAccelerationGate,2848311843546304,0,0,208,12,6.5,0,3,5,1,8369,509.8729553222656,486.8293762207031,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8233,16,40,0,8236,14.40000057220459,0,0,9,6,31.885942459106445,137741.609375,117228.8046875,13001.5849609375,7511.296875,14676.24609375,12383.693359375,1762.2537841796875,530.298828125,14167.5400390625,5548.83984375,8618.708984375,0,9712.177734375,0,4655.80078125,4655.80078125,8590.0263671875,92.7919921875,15.974655151367188,0,3.7833361625671387,0,50,0,0,2,28,2,0,1,0,0,0,0,0,0,0,GAM Esports,GAM,ESPORTSTMNT03:3220115
0,KaisaQ,10907,903,KaisaR,13,19,0,0,903,KaisaW,"{'misc': 450, 'killStructure': 100, 'killMinion': 5211, 'killChampion': 300, 'starting': 500, 'itemSold': 5, 'ambient': 2732, 'killPalisade': 175, 'assist': 186}",SummonerBoost,3,3.4046630859375,47,36.95654296875,35,86,GAM Slayder,0,0,SummonerFlash,1836,1040,11440,31,True,178.31103515625,36.95654296875,0,0,228,0,5,9,0,9655,179,0,3,200,0,1836,Kaisa,0,"{'x': 13837, 'z': 14023}",2,0,0,KaisaR,KaisaE,2604599405929792,30.7259521484375,0,247,0,0,0,1,2,2,9923,24,72.7272720336914,0,8139,395.52117919921875,0,0,8136,10,30,0,8135,120,2,0,8304,10,3,0,8345,3,0,0,17,9,38.549110412597656,116028.2890625,105630.2109375,8370.138671875,2028,5405.10693359375,3689.6875,1715.4189453125,0,6536.72314453125,3571.251708984375,2714.30078125,251.1764678955078,3996.762451171875,0,0,0,1948.0404052734375,0,0,0,0,0,64,0,6,3,80,18,9,0,1,0,0,0,5,0,0,GAM Esports,GAM,ESPORTSTMNT03:3220115
30,RakanQ,5918,652,RakanR,9,33,1.570068359375,0,617,RakanW,"{'misc': 190, 'killStructure': 100, 'supportItem': 793, 'killMinion': 63, 'starting': 500, 'ambient': 3082, 'assist': 266}",SummonerFlashPerksHextechFlashtraptionV2,2,0,112,103.0780029296875,29,90,GAM Palette,0,0,SummonerDot,1189,315,6120,24,True,9.1201171875,103.0780029296875,0,40,85,0,1,10,0,4995,120,0,5,200,0,1877,Rakan,0,"{'x': 13957, 'z': 13993}",1,0,0,RakanR,RakanERecast,2604599801546048,0,0,35,0,0,0,0,2,3,8351,27,249,0,8306,6,0,0,8316,599.5758056640625,0,0,8347,0,0,0,8473,292.2995910644531,0,0,8242,28.75,0,0,39,6,68.4853286743164,20172.888671875,4859.7265625,4666.05224609375,10647.109375,2654.13232421875,338.52496337890625,1727.6075439453125,588,10222.583984375,5642.93359375,4414.05908203125,165.58824157714844,10191.27734375,777.56884765625,0,0,301.1698303222656,101.86637115478516,63.11541748046875,649.3629150390625,20.964439392089844,0,2,0,0,23,28,5,6,1,1,2,7,1,16,4,0,GAM Esports,GAM,ESPORTSTMNT03:3220115
0,JaxLeapStrike,12379,1087,JaxRApexForm,14,38,0,0,883,JaxEmpowerTwo,"{'starting': 500, 'ambient': 3142, 'killMinion': 4163, 'itemSold': 120, 'killStructure': 950, 'misc': 280, 'assist': 95, 'killPalisade': 175}",SummonerFlash,5,0,81,0,20,92,GAM Kiaya,0,0,S12_SummonerTeleportUpgrade,0,185,13020,32,False,234.5843505859375,0,0,47,219,0,2,1,0,9305,151,27.278608322143555,5,100,0,2901,Jax,0,"{'x': 2016, 'z': 2186}",2,3,0,JaxRApexForm,JaxCounterStrike,2858117631141056,0,3,206,0,0,0,0,4,1,8437,682.0432739257812,430.24200439453125,0,8446,1249.787353515625,0,0,8444,1113.70947265625,0,0,8242,36.5,0,0,8345,3,0,0,8347,0,0,0,10,2,20.51177215576172,116097.5390625,63786.98046875,47517.53125,4793,9273.083984375,4535.7451171875,4737.34130859375,0,21477.5859375,14528.650390625,6439.482421875,509.4412841796875,15396.4345703125,0,4766.45068359375,4766.45068359375,4766.45068359375,95.88748168945312,14.677734375,0,13.841796875,0,39,0,7,0,4,1,3,0,0,0,0,1,2,0,0,GAM Esports,GAM,ESPORTSTMNT06:2829990
0,BlindMonkQOne,9848,200,BlindMonkRKick,12,28,0,0,200,BlindMonkWOne,"{'misc': 467, 'ambient': 3142, 'killChampion': 300, 'killMinion': 398, 'killStructure': 233, 'itemSold': 30, 'killNeutralMinion': 3374, 'starting': 500, 'itemUndo': 400, 'assist': 115, 'killPalisade': 58}",SummonerSmiteAvatarDefensive,2,0,52,22.066162109375,0,105,GAM Levi,0,0,SummonerFlash,2603,313,9960,100,True,0,22.066162109375,0,35,214,0,5,2,0,8588,139,0,3,100,0,2603,LeeSin,0,"{'x': 599, 'z': 711}",2,0,0,BlindMonkRKick,BlindMonkEOne,2604599912432960,202.6053466796875,0,27,133.00003051757812,93.00001525878906,22.999998092651367,1,5,1,8010,16.715824127197266,0,0,9111,135.982421875,40,0,9105,20,40,0,8299,150.97543334960938,0,0,8304,11,1,5,8347,0,0,0,11,7,32.367374420166016,173454.40625,98144.5234375,34911.16796875,40398.20703125,4007.593505859375,2957.828857421875,947.4112548828125,102.35294342041016,25720.806640625,14965.9814453125,10429.1611328125,325.6672668457031,27190.986328125,198.82174682617188,993.5284423828125,993.5284423828125,12769.712890625,581.93408203125,34.02471160888672,0,9.975530624389648,0,60,0,8,0,99,4,1,0,0,0,0,1,8,3,0,GAM Esports,GAM,ESPORTSTMNT06:2829990
0,ViktorPowerTransfer,12831,1919,ViktorChaosStorm,14,31,0,0,1919,ViktorGravitonField,"{'starting': 500, 'ambient': 3142, 'killChampion': 600, 'killMinion': 4992, 'itemSold': 160, 'killStructure': 233, 'misc': 1117, 'shutdownReward': 50, 'assist': 75}",SummonerFlash,5,1.2730712890625,53,35.8660888671875,279,85,GAM Kati,0,0,S12_SummonerTeleportUpgrade,1867,665,13020,65,True,201.00439453125,35.8660888671875,0,0,89,18,5,3,0,10709,135,0,2,100,0,2097,Viktor,0,"{'x': 2224, 'z': 558}",2,0,0,ViktorChaosStorm,ViktorDeathRay,2848311844218048,0,13,238,0,0,0,2,5,0,8369,828.8412475585938,715.1888427734375,0,8304,12,0,0,8345,3,0,0,8347,0,0,0,8226,250,1163.6944580078125,0,8237,685.50439453125,0,0,14,6,37.9738655090332,160148.796875,14373.1318359375,135595.78125,10179.8720703125,27568.89453125,170.21102905273438,26281.802734375,1116.8758544921875,15479.34765625,7518.24755859375,7524.70947265625,436.3970642089844,12184.6474609375,0,806.245849609375,806.245849609375,806.245849609375,260.9606628417969,54.959503173828125,0,16.752328872680664,0,67,0,0,0,26,0,5,0,0,0,2,0,0,0,0,GAM Esports,GAM,ESPORTSTMNT06:2829990
0,XayahQ,10898,898,XayahR,13,22,3.7677001953125,4,862,XayahW,"{'misc': 342, 'ambient': 3142, 'killMinion': 4969, 'killStructure': 233, 'itemSold': 185, 'starting': 500, 'killNeutralMinion': 655, 'assist': 155, 'killPalisade': 233}",SummonerBoost,5,3.098388671875,44,40.96484375,0,76,GAM Slayder,0,0,SummonerFlash,1453,40,11440,34,True,165.97412109375,40.96484375,0,0,233,0,1,4,0,10230,217,0,5,100,0,1801,Xayah,0,"{'x': 300, 'z': 431}",2,18,0,XayahR,XayahE,2604599406495040,236.1563720703125,0,235,31.9999942779541,31.9999942779541,0,0,1,2,8008,4,0,0,8009,635.1000366210938,0,0,9103,0,0,0,8017,710.7086791992188,0,0,8345,3,0,0,8347,0,0,0,11,5,25.462108612060547,152258.9375,146076.140625,1440.010986328125,4742.6708984375,8546.5791015625,8244.6337890625,213.61087036132812,88.33332824707031,11194.69140625,5824.36865234375,5047.57958984375,322.75,5699.99951171875,0,2331.112548828125,2331.112548828125,6940.75390625,95.31211853027344,19.893478393554688,0,11.047301292419434,0,83,0,12,14,116,16,27,4,1,2,0,0,6,0,0,GAM Esports,GAM,ESPORTSTMNT06:2829990
30,LeonaShieldOfDaybreak,7474,653,LeonaSolarFlare,11,63,0,0,512,LeonaSolarBarrier,"{'starting': 500, 'ambient': 3563, 'supportItem': 814, 'killMinion': 70, 'itemSold': 60, 'killStructure': 150, 'misc': 552, 'assist': 270, 'killPalisade': 58}",SummonerFlash,3,0,112,0,0,125,GAM Palette,0,0,SummonerDot,0,197,8580,26,False,0,0,0,47,101,0,1,5,0,5977,125,23.924699783325195,5,100,0,2132,Leona,0,"{'x': 2041, 'z': 1914}",2,0,0,LeonaSolarFlare,LeonaZenithBlade,2604599802144064,135.6673583984375,0,34,0,0,0,0,5,2,8351,49,284,0,8306,7,0,0,8316,531.4738159179688,0,0,8347,0,0,0,8473,599.6758422851562,0,0,8242,38,0,0,60,8,87.23876953125,14693.7607421875,3580.4091796875,3707.495361328125,7405.85595703125,2018.760498046875,480.46466064453125,796.2958984375,742,15823.5400390625,10093.888671875,5262.90283203125,466.7647399902344,18117.859375,0,0,0,0,144.99957275390625,73.45894622802734,0,23.23764991760254,0,6,0,0,34,35,2,2,3,1,0,3,1,15,0,0,GAM Esports,GAM,ESPORTSTMNT06:2829990
0,KSanteQ,15243,1278,KSanteR,16,43,0,0,887,KSanteW,"{'misc': 30, 'starting': 500, 'killChampion': 1324, 'killMinion': 4879, 'ambient': 3142, 'itemSold': 240, 'globalTeam': 300, 'killStructure': 1160, 'killNeutralMinion': 80, 'assist': 499, 'killPalisade': 175}",SummonerFlash,3,0,153,11.473388671875,0,267,TW Sparda,0,0,S12_SummonerTeleportUpgrade,1402,425,16480,42,True,200.535400390625,11.473388671875,500,44,114,0,5,6,0,12089,153,0,5,200,6.26611328125,3532,KSante,0,"{'x': 1138, 'z': 1533}",3,0,0,KSanteR,KSanteE,3257919197242944,176.3438720703125,0,225,4,4,0,5,0,8,8437,843.17236328125,509.9246520996094,0,8401,283.6334533691406,0,0,8473,890.087158203125,0,0,8451,233.4654998779297,0,0,8345,3,0,0,8347,0,0,0,15,1,33.60153579711914,139695.09375,126290.984375,11635.1943359375,1768.9183349609375,12946.251953125,10998.2705078125,1458.615966796875,489.36737060546875,19514.248046875,10577.6484375,8393.3681640625,543.2366943359375,33965.96875,190.82601928710938,3175.791015625,3175.791015625,6791.1142578125,3621.4609375,398.15521240234375,0,30.354053497314453,0,16,0,13,1,50,4,4,0,0,0,1,1,0,0,1,TEAM WHALES,TW,ESPORTSTMNT06:2829990
0,ViegoQ,12369,10000,ViegoR,14,30,0,0,10000,ViegoW,"{'misc': 610, 'starting': 500, 'killChampion': 2642, 'killMinion': 427, 'ambient': 3148, 'globalTeam': 300, 'killStructure': 1110, 'killNeutralMinion': 3232, 'assist': 196, 'killPalisade': 175}",SummonerFlash,5,0,81,5.4434814453125,0,102,TW BeanJ,0,0,SummonerSmiteAvatarDefensive,2230,2304,13020,0,True,2.3443603515625,5.4434814453125,700,38,209,0,5,7,0,12371,198,0,2,200,0,2897,Viego,0,"{'x': 1074, 'z': 1363}",2,0,0,ViegoR,ViegoE,2848306783536320,11.541259765625,0,31,129.10000610351562,61.600013732910156,22.999998092651367,9,0,3,8010,339.47027587890625,0,0,9111,1199.727783203125,240,0,9104,12,0,0,8299,399.2439880371094,0,0,8304,10,3,0,8347,0,0,0,13,13,59.90458679199219,175075.3125,132613.140625,6022.03466796875,36439.65625,14459.1416015625,12320.0615234375,1291.9283447265625,847.1528930664062,27114.017578125,17536.37109375,9282.56640625,295.0830078125,24273.923828125,87.9771728515625,3877.631591796875,3877.631591796875,39846.7109375,232.02569580078125,37.93611145019531,0,15.245891571044922,0,18,0,11,0,104,19,0,0,2,0,0,0,1,0,1,TEAM WHALES,TW,ESPORTSTMNT06:2829990
0,TaliyahQ,16909,2651,TaliyahR,17,33,0,0,2002,TaliyahWVC,"{'misc': 80, 'starting': 500, 'killChampion': 900, 'killMinion': 5759, 'ambient': 3142, 'itemSold': 360, 'globalTeam': 300, 'killStructure': 1110, 'killNeutralMinion': 236, 'assist': 950, 'killPalisade': 175}",SummonerFlash,5,3.025390625,58,7.5206298828125,351,91,TW Gloryy,0,0,S12_SummonerTeleportUpgrade,792,673,18360,71,True,217.09033203125,7.5206298828125,400,12,109,0,5,8,0,13152,138,0,4,200,0,2584,Taliyah,0,"{'x': 1289, 'z': 1067}",3,0,0,TaliyahR,TaliyahE,2848814008108224,157.035400390625,0,279,12.899999618530273,8.399999618530273,0,3,1,10,8230,13,0,0,8226,250,1012.3862915039062,0,8210,11.702136039733887,0,0,8237,609.2149658203125,0,0,8347,0,0,0,8316,4931.89111328125,0,0,15,3,36.75949478149414,195547.703125,10570.0166015625,175951.875,9026.5,20975.228515625,640.8789672851562,20228.8515625,105.5,13487.537109375,3089.57763671875,9865.220703125,532.7348022460938,6033.72900390625,0,3191.15771484375,3191.15771484375,6069.52001953125,445.457275390625,100.5557861328125,0,23.696348190307617,0,56,0,18,0,76,9,3,0,0,0,1,0,0,0,1,TEAM WHALES,TW,ESPORTSTMNT06:2829990
0,KaisaQ,13088,995,KaisaR,15,21,0,0,264,KaisaW,"{'misc': 790, 'starting': 500, 'killChampion': 574, 'killMinion': 4847, 'ambient': 3142, 'itemSold': 180, 'globalTeam': 300, 'killStructure': 1160, 'killNeutralMinion': 743, 'assist': 360, 'killPalisade': 350}",SummonerBoost,3,0,47,0,100,89,TW Artemis,0,0,SummonerFlash,1318,1927,14700,184,True,0,0,250,12,219,0,5,9,0,12767,226,0,5,200,0,1993,Kaisa,0,"{'x': 2173, 'z': 1357}",2,0,0,KaisaR,KaisaE,2848324925580480,0,0,231,26.999998092651367,15,0,2,1,7,9923,32,88.88888549804688,0,8139,454.0873718261719,0,0,8138,10.800000190734863,0,0,8135,210,3,0,8304,11,1,5,8345,3,0,0,9,21,52.30500030517578,174015.6875,142499.609375,26914.9453125,4601.3359375,15575.53515625,8414.419921875,7106.12451171875,55,9595.474609375,5569.48193359375,3820.428466796875,205.56797790527344,6098.61181640625,0,10129.0927734375,10129.0927734375,37245.41015625,21.7332763671875,5.4188232421875,0,0.6227836608886719,0,45,0,13,0,40,17,6,0,2,0,0,0,0,0,1,TEAM WHALES,TW,ESPORTSTMNT06:2829990
30,RellQ,8926,793,RellR,12,63,0,0,382,RellW_Dismount,"{'ambient': 3559, 'globalTeam': 300, 'supportItem': 809, 'killChampion': 300, 'misc': 460, 'killStructure': 710, 'killMinion': 72, 'starting': 500, 'assist': 921}",SummonerFlashPerksHextechFlashtraptionV2,5,3.076171875,103,61.7327880859375,20,149,TW Bie,0,0,SummonerDot,1176,522,9960,18,True,12.108154296875,61.7327880859375,0,38,84,0,1,10,0,7631,122,0,4,200,0,2658,Rell,0,"{'x': 1974, 'z': 1941}",2,0,0,RellR,RellE,2848314484278464,104.6922607421875,0,37,0,0,0,1,1,13,8351,48,519,0,8306,11,0,0,8316,535.85888671875,0,0,8347,0,0,0,8275,19,0,0,8232,4,40,0,49,14,108.9971694946289,20145.916015625,2923.64794921875,9147.404296875,8074.8564453125,3602.85888671875,447.4083251953125,2591.45068359375,564,11271.4169921875,5871.771484375,4926.69970703125,472.93994140625,13409.0322265625,0,460.93548583984375,460.93548583984375,4005.35791015625,158.7593536376953,80.39498901367188,1445.4095458984375,29.504730224609375,0,4,0,2,0,23,7,7,0,0,0,0,0,13,0,1,TEAM WHALES,TW,ESPORTSTMNT06:2829990
0,AatroxQ,15518,0,AatroxR,16,34,0,0,0,AatroxW,"{'killNeutralMinion': 327, 'ambient': 3511, 'killChampion': 300, 'killMinion': 5497, 'killStructure': 50, 'itemSold': 180, 'starting': 500, 'misc': 290, 'assist': 113, 'killPalisade': 350}",SummonerFlash,5,0,61,27.5323486328125,0,128,WBG TheShy,0,0,S12_SummonerTeleportUpgrade,0,1169,16480,0,False,0,27.5323486328125,0,19,283,0,5,1,0,10949,146,21.768918991088867,3,100,0,3675,Aatrox,0,"{'x': 3561, 'z': 3374}",3,0,0,AatroxR,AatroxE,2418988941853984,0,0,244,12,7.5,0,1,4,1,8010,128.93817138671875,0,0,9111,166.63693237304688,40,0,9105,20,40,0,8299,316.0027770996094,0,0,8444,1247.42724609375,0,0,8451,250.29025268554688,0,0,9,7,26.3468017578125,159983.78125,145914.140625,8889.7451171875,5180,9157.5419921875,7734.2685546875,1423.273681640625,0,27242.55078125,16422.880859375,8094.45263671875,2725.2060546875,21289.59765625,0,968.1780395507812,968.1780395507812,7619.2919921875,204.51422119140625,25.157257080078125,0,12.918285369873047,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WeiboGaming TapTap,WBG,ESPORTSTMNT03:3228396
0,MaokaiQ,9934,798,MaokaiR,12,24,0,0,798,MaokaiW,"{'killNeutralMinion': 3002, 'ambient': 3511, 'killChampion': 874, 'killMinion': 161, 'killStructure': 50, 'misc': 320, 'starting': 500, 'itemUndo': 900, 'shutdownReward': 150, 'assist': 480}",SummonerFlash,4,0,82,38.6053466796875,102,156,WBG Weiwei,0,0,SummonerSmiteAvatarOffensive,2633,-19,9960,26,True,111.873291015625,38.6053466796875,0,0,96,0,5,2,0,9211,120,0,1,100,0,2633,Maokai,0,"{'x': 476, 'z': 641}",2,0,0,MaokaiR,MaokaiE,2418996559136320,0,0,24,124.60002136230469,104.10002136230469,4.000000476837158,3,3,2,8230,8,0,0,8275,23,0,0,8210,2.2621827125549316,0,0,8232,3,50,0,8347,0,0,0,8321,3,0,0,9,14,39.8703498840332,177870.625,21010.326171875,118410.9140625,38449.58984375,14610.7314453125,662.9669799804688,12305.3564453125,1642.4171142578125,30384.705078125,20791.259765625,8071.3984375,1522.055419921875,25220.833984375,0,0,0,11767.1748046875,512.1409912109375,134.36911010742188,181.5770263671875,39.69580078125,0,74,0,2,0,18,1,4,0,0,0,0,0,0,0,0,WeiboGaming TapTap,WBG,ESPORTSTMNT03:3228396
